ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1.2.1,42.857142857142854,54.285714285714285,,,,,,,,,,,,,
1.2.3,18.181818181818183,60.71428571428571,,,,,,,,,,,,,
1.2.5,17.142857142857142,48.57142857142857,,,,,,,,,,,,,
1.2.10,19.047619047619047,45.23809523809524,,,,,,,,,,,,,
1.2.15,17.391304347826086,41.30434782608695,,,,,,,,,,,,,
1.5.1,46.42857142857143,37.5,33.33333333333333,42.857142857142854,54.285714285714285,,,,,,,,,,
1.5.3,27.27272727272727,29.03225806451613,15.789473684210526,18.181818181818183,60.71428571428571,,,,,,,,,,
1.5.5,33.33333333333333,25.0,15.0,17.142857142857142,48.57142857142857,,,,,,,,,,
1.5.10,27.500000000000004,26.190476190476193,15.217391304347828,19.047619047619047,45.23809523809524,,,,,,,,,,
1.5.15,28.947368421052634,23.404255319148938,14.000000000000002,17.391304347826086,41.30434782608695,,,,,,,,,,
1.10.1,41.02564102564102,31.03448275862069,0.0,54.83870967741935,0.0,46.42857142857143,37.5,33.33333333333333,42.857142857142854,54.285714285714285,,,,,
1.10.3,40.476190476190474,25.0,0.0,48.38709677419355,0.0,27.27272727272727,29.03225806451613,15.789473684210526,18.181818181818183,60.71428571428571,,,,,
1.10.5,37.77777777777778,20.588235294117645,0.0,40.54054054054054,0.0,33.33333333333333,25.0,15.0,17.142857142857142,48.57142857142857,,,,,
1.10.10,35.84905660377358,22.22222222222222,0.0,40.476190476190474,0.0,27.500000000000004,26.190476190476193,15.217391304347828,19.047619047619047,45.23809523809524,,,,,
1.10.15,33.92857142857143,20.0,0.0,35.41666666666667,0.0,28.947368421052634,23.404255319148938,14.000000000000002,17.391304347826086,41.30434782608695,,,,,
1.15.1,3.7037037037037033,0.0,42.857142857142854,39.130434782608695,36.666666666666664,41.02564102564102,31.03448275862069,0.0,54.83870967741935,0.0,46.42857142857143,37.5,33.33333333333333,42.857142857142854,54.285714285714285
1.15.3,3.4482758620689653,0.0,20.0,6.666666666666667,31.03448275862069,40.476190476190474,25.0,0.0,48.38709677419355,0.0,27.27272727272727,29.03225806451613,15.789473684210526,18.181818181818183,60.71428571428571
1.15.5,3.0303030303030303,0.0,17.647058823529413,6.0606060606060606,40.625,37.77777777777778,20.588235294117645,0.0,40.54054054054054,0.0,33.33333333333333,25.0,15.0,17.142857142857142,48.57142857142857
1.15.10,2.1739130434782608,0.0,19.51219512195122,9.75609756097561,27.500000000000004,35.84905660377358,22.22222222222222,0.0,40.476190476190474,0.0,27.500000000000004,26.190476190476193,15.217391304347828,19.047619047619047,45.23809523809524
1.15.15,2.272727272727273,0.0,17.77777777777778,9.090909090909092,34.883720930232556,33.92857142857143,20.0,0.0,35.41666666666667,0.0,28.947368421052634,23.404255319148938,14.000000000000002,17.391304347826086,41.30434782608695
2.2.1,34.61538461538461,3.225806451612903,,,,,,,,,,,,,
2.2.3,34.61538461538461,3.225806451612903,,,,,,,,,,,,,
2.2.5,48.148148148148145,3.3333333333333335,,,,,,,,,,,,,
2.2.10,44.827586206896555,2.941176470588235,,,,,,,,,,,,,
2.2.15,43.333333333333336,2.857142857142857,,,,,,,,,,,,,
2.5.1,3.0303030303030303,7.894736842105263,6.8181818181818175,34.61538461538461,3.225806451612903,,,,,,,,,,
2.5.3,3.0303030303030303,7.894736842105263,6.8181818181818175,34.61538461538461,3.225806451612903,,,,,,,,,,
2.5.5,3.125,5.714285714285714,4.878048780487805,48.148148148148145,3.3333333333333335,,,,,,,,,,
