ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1.2.1,61.111111111111114,74.07407407407408,,,,,,,,,,,,,
1.2.3,31.03448275862069,100.0,,,,,,,,,,,,,
1.2.5,30.0,100.0,,,,,,,,,,,,,
1.2.10,28.125,71.42857142857143,,,,,,,,,,,,,
1.2.15,28.125,90.9090909090909,,,,,,,,,,,,,
1.5.1,74.07407407407408,63.1578947368421,53.333333333333336,61.111111111111114,74.07407407407408,,,,,,,,,,
1.5.3,38.70967741935484,41.37931034482759,20.588235294117645,31.03448275862069,100.0,,,,,,,,,,
1.5.5,50.0,40.0,20.0,30.0,100.0,,,,,,,,,,
1.5.10,48.484848484848484,37.5,18.91891891891892,28.125,71.42857142857143,,,,,,,,,,
1.5.15,46.15384615384615,37.5,18.91891891891892,28.125,90.9090909090909,,,,,,,,,,
1.10.1,74.07407407407408,65.0,31.818181818181817,74.07407407407408,40.0,74.07407407407408,63.1578947368421,53.333333333333336,61.111111111111114,74.07407407407408,,,,,
1.10.3,79.16666666666666,31.25,0.0,69.23076923076923,0.0,38.70967741935484,41.37931034482759,20.588235294117645,31.03448275862069,100.0,,,,,
1.10.5,65.51724137931035,32.25806451612903,0.0,60.0,0.0,50.0,40.0,20.0,30.0,100.0,,,,,
1.10.10,62.06896551724138,30.303030303030305,13.333333333333334,60.0,13.333333333333334,48.484848484848484,37.5,18.91891891891892,28.125,71.42857142857143,,,,,
1.10.15,61.29032258064516,30.303030303030305,0.0,56.25,0.0,46.15384615384615,37.5,18.91891891891892,28.125,90.9090909090909,,,,,
1.15.1,44.44444444444444,22.22222222222222,61.111111111111114,66.66666666666666,73.07692307692307,74.07407407407408,65.0,31.818181818181817,74.07407407407408,40.0,74.07407407407408,63.1578947368421,53.333333333333336,61.111111111111114,74.07407407407408
1.15.3,8.0,0.0,31.03448275862069,17.857142857142858,40.74074074074074,79.16666666666666,31.25,0.0,69.23076923076923,0.0,38.70967741935484,41.37931034482759,20.588235294117645,31.03448275862069,100.0
1.15.5,7.142857142857142,0.0,29.03225806451613,16.666666666666664,55.172413793103445,65.51724137931035,32.25806451612903,0.0,60.0,0.0,50.0,40.0,20.0,30.0,100.0
1.15.10,19.35483870967742,11.11111111111111,25.0,15.151515151515152,34.375,62.06896551724138,30.303030303030305,13.333333333333334,60.0,13.333333333333334,48.484848484848484,37.5,18.91891891891892,28.125,71.42857142857143
1.15.15,6.666666666666667,0.0,27.27272727272727,15.625,51.61290322580645,61.29032258064516,30.303030303030305,0.0,56.25,0.0,46.15384615384615,37.5,18.91891891891892,28.125,90.9090909090909
2.2.1,100.0,0.0,,,,,,,,,,,,,
2.2.3,100.0,0.0,,,,,,,,,,,,,
2.2.5,100.0,0.0,,,,,,,,,,,,,
2.2.10,88.23529411764706,0.0,,,,,,,,,,,,,
2.2.15,88.23529411764706,0.0,,,,,,,,,,,,,
2.5.1,0.0,6.896551724137931,19.444444444444446,100.0,0.0,,,,,,,,,,
2.5.3,0.0,6.896551724137931,19.444444444444446,100.0,0.0,,,,,,,,,,
2.5.5,0.0,7.4074074074074066,20.588235294117645,100.0,0.0,,,,,,,,,,
2.5.10,0.0,6.0606060606060606,17.5,88.23529411764706,0.0,,,,,,,,,,
2.5.15,0.0,6.451612903225806,18.421052631578945,88.23529411764706,0.0,,,,,,,,,,
2.10.1,3.7037037037037033,0.0,13.513513513513514,13.513513513513514,0.0,0.0,6.896551724137931,19.444444444444446,100.0,0.0,,,,,
2.10.3,3.7037037037037033,0.0,13.513513513513514,13.513513513513514,0.0,0.0,6.896551724137931,19.444444444444446,100.0,0.0,,,,,
2.10.5,4.0,0.0,14.285714285714285,14.285714285714285,0.0,0.0,7.4074074074074066,20.588235294117645,100.0,0.0,,,,,
2.10.10,3.4482758620689653,0.0,12.195121951219512,12.195121951219512,0.0,0.0,6.0606060606060606,17.5,88.23529411764706,0.0,,,,,
2.10.15,3.4482758620689653,0.0,12.82051282051282,12.82051282051282,0.0,0.0,6.451612903225806,18.421052631578945,88.23529411764706,0.0,,,,,
2.15.1,7.4074074074074066,3.3333333333333335,32.0,5.405405405405405,7.142857142857142,3.7037037037037033,0.0,13.513513513513514,13.513513513513514,0.0,0.0,6.896551724137931,19.444444444444446,100.0,0.0
2.15.3,7.4074074074074066,3.3333333333333335,32.0,5.405405405405405,7.142857142857142,3.7037037037037033,0.0,13.513513513513514,13.513513513513514,0.0,0.0,6.896551724137931,19.444444444444446,100.0,0.0
2.15.5,8.0,3.571428571428571,34.78260869565217,5.714285714285714,7.6923076923076925,4.0,0.0,14.285714285714285,14.285714285714285,0.0,0.0,7.4074074074074066,20.588235294117645,100.0,0.0
2.15.10,6.896551724137931,2.941176470588235,27.586206896551722,4.878048780487805,6.25,3.4482758620689653,0.0,12.195121951219512,12.195121951219512,0.0,0.0,6.0606060606060606,17.5,88.23529411764706,0.0
2.15.15,6.896551724137931,3.125,29.629629629629626,5.128205128205128,6.666666666666667,3.4482758620689653,0.0,12.82051282051282,12.82051282051282,0.0,0.0,6.451612903225806,18.421052631578945,88.23529411764706,0.0
3.2.1,100.0,100.0,,,,,,,,,,,,,
3.2.3,93.75,96.0,,,,,,,,,,,,,
3.2.5,88.23529411764706,72.0,,,,,,,,,,,,,
3.2.10,78.94736842105263,66.66666666666666,,,,,,,,,,,,,
3.2.15,78.94736842105263,66.66666666666666,,,,,,,,,,,,,
3.5.1,100.0,16.666666666666664,31.818181818181817,100.0,100.0,,,,,,,,,,
3.5.3,94.44444444444444,16.0,15.789473684210526,93.75,96.0,,,,,,,,,,
3.5.5,60.86956521739131,14.814814814814813,15.789473684210526,88.23529411764706,72.0,,,,,,,,,,
